date (UTC),description,moneyIn (BTC),moneyOut (BTC),tx hash,current balance (BTC)
8/9/19 4:54,PAYMENT SENT,0,-1500.00001,34090d35822b04150279aac84735ebfe2ef667d491773cb6355d6040e2725e5d,3975.995208
1/9/19 12:09,PAYMENT SENT,0,-1500.000204,c34446bb95f223ffd3cd71c955237e67e117a133da7c7f0d0a35b86481e23415,5475.995219
28/9/19 14:44,PAYMENT SENT,0,-1500.000185,c5f6ed71d18f8eaf1f53366fcd0b3ce96834ecabd97be769820bad6f25f4f7bd,13363.99371
6/8/19 1:34,PAYMENT RECEIVED,5.50E-06,0,524a942123bc9e01f9f834fef29456ef8a97e4e8dc423b949cc3e7e569eb7f7e,23275.99898
8/8/19 14:31,PAYMENT SENT,0,-500.0005215,c69208f4a18acc9b57213d78dd5e813e3814cba9672633268c31fad13b3fadeb,22775.99846
8/8/19 14:31,PAYMENT SENT,0,-2500.001056,810cb36d798e19c432f57be7225ea44ad710dbd611be298f87b17dbe65135df0,20275.9974
9/8/19 22:19,PAYMENT RECEIVED,9.11E-06,0,7b62acb934ec9d60766b75325bbf4592ee550960d53c5e41e8b027a225ed606c,20275.99741
19/8/19 16:32,PAYMENT SENT,0,-3600.00091,c2bf8b530bbf1f77759e7f0f50d78c64952e3d1808a4952b4290aa33058a6ce1,16675.9965
26/8/19 15:50,PAYMENT SENT,0,-3600.000198,7c628251d376383ab57fb267ee502e26aca9372aa2aab4637a3b322fe0c1ba0b,13075.9963
26/8/19 15:50,PAYMENT SENT,0,-1000.000246,1645afe7ac330f7e31c04e580dd05afa51da4c2b2ae1194550f4d9ef3dc10f9d,12075.99606
29/8/19 13:52,PAYMENT SENT,0,-2000.000234,3b7c9c957c54448a7f990abe5439fbca2030e9825ce6a817e7ee957991e02c01,10075.99582
29/8/19 13:52,PAYMENT SENT,0,-1600.000195,a5c078b9be8321a81ff627164926f0fac2e769ed155222160eaf4e13a5918e6e,8475.995627
29/7/19 8:50,PAYMENT RECEIVED,8888,0,9dd391d23d4a9d2b84cf26ebba987c233685bfbf26cc69b6f026b7fb7e09e269,8888
29/7/19 11:50,PAYMENT SENT,0,-3000.000564,bb69b9c2916ca89561b9f6d61792d54fdbca428149f22bd9a71c68d10dbd599f,5887.999436
30/7/19 3:18,PAYMENT SENT,0,-3500.000462,341af61b45126c4cdbe19779458439565076723ae7b1db00866a9c2742026572,2387.998974
30/7/19 4:28,PAYMENT RECEIVED,20888,0,e454fd261eb90ce2c841baeb26654e6b0148cfaa5579f8c8c375b5f3e3a46b62,23275.99897
29/5/19 9:00,PAYMENT RECEIVED,66666,0,dfb39f6915237f3973b91de33392666b12fa81138383cc1fe74bd3c889d0a87a,66666
31/5/19 9:28,PAYMENT SENT,0,-66666,da6bcddba34faff46688461740af8928b60627d6edb27839174de54acd10d674,0
2/4/19 10:09,PAYMENT RECEIVED,10888,0,baad48af11863c1cd9775934d72ad8f017db324c6d8f093a55928b146bb9dd88,10888
2/4/19 10:09,PAYMENT SENT,0,-10888,d76db5c839ff7c3d6a9aa48ac592f84d34f37297b7e27a48a1f26aff2c56d4f0,0
2/4/19 16:11,PAYMENT RECEIVED,10889,0,1d690f01b6dcf6d565028ce54179bb1353c646f322f86c8b41e589a0967224eb,10889
9/4/19 21:05,PAYMENT SENT,0,-10889,91493150c55bed2d221bc09dd01100bca34529707a44da267ae161163b915267,0
6/2/19 16:37,PAYMENT RECEIVED,10888,0,9acf9d466ffa1196a750459f8c9673e13ea60964f6da8271f76733d721a87835,10888
23/2/19 23:45,PAYMENT SENT,0,-10888,39556d070fd95f54b554010207d42605a8d0adfbb3b8b8e134df7df0689d78ab,0
7/1/19 6:08,PAYMENT SENT,0,-10000,9e45bd99b85863b2a47427afd7d66424b6ce1e6b8e3021b2970cae7d47e0968b,0
15/1/19 2:19,PAYMENT RECEIVED,10000,0,83d66c9c8abf7a68f49ed00159ed9f8e902209c195d4dcc22acfe0e5d6cf4ebd,10000
15/1/19 7:58,PAYMENT RECEIVED,7.77E-06,0,b553ff9f91e8842c10fb0b64e3691a2621b6958d6d0398a45f8b8042ce0692af,10000.00001
15/1/19 12:14,PAYMENT SENT,0,-10000,815f14f2768c1a95f6be3a217b45d7c361c96bf63a7a56c0deaf9fccf8bd278c,7.77E-06
15/1/19 12:14,PAYMENT SENT,0,-7.77E-06,a371254c4e61e9b6cbcb57f1d79aabd15be2cca71d78867ca6ffc78832a7bba6,0
11/12/18 3:17,PAYMENT RECEIVED,10888,0,235493bbeffaa3233057ede36335730dacb32a39ac3e00a3f0ccef15bf7275b0,10888
11/12/18 23:51,PAYMENT SENT,0,-10888,094bccb65fb39c6054f50eafda165c6d2627736bfa5e7dc7170fd9d83347daec,0
28/12/18 19:44,PAYMENT RECEIVED,10000,0,1457ce4ab9805aa8d19ed0bc5a5d1dc2b5bd2f4e0a3f67a6041ffad2e4a1180c,10000
13/11/18 14:11,PAYMENT RECEIVED,0.01,0,db7923a2cf1dd09db4eff3e1e804a5396dfa8afc7cfed595a5d3fedc479719cf,0.01
21/11/18 6:21,PAYMENT RECEIVED,8888,0,f50dbbbe1105306d031fa8af537fa01f5fbcd327832e3978dc68cd2c92184e20,8888
21/11/18 1:42,PAYMENT SENT,0,-3,4a681149d7c0b900878a29671e63c53e6ee89cb2e02f288c6add7fc4472ca229,0
20/11/18 10:14,PAYMENT RECEIVED,1,0,844ae3da5d8995f9576fc9f469a0c1e1174f7340776da00320af39e7e6e5f7e4,3
20/11/18 10:14,PAYMENT RECEIVED,2,0,1ee11c8a24c9244f14c4d5a9c3670c13664f4ae8f7738c31b4f21221a5bdfbd1,2
15/11/18 8:31,PAYMENT SENT,0,-20001,d5bf6a3b91e458472c4ae3751c4869113c08989a0501ee050001f12709d9d42a,0
15/11/18 6:47,PAYMENT RECEIVED,20000,0,00a829efcd22ac28105c332b7d3d1205614ebb1b229be4474d79205c818a7de0,20001
14/11/18 12:21,PAYMENT RECEIVED,1,0,9eb2038670e4675082f08f75f9edffbd34d7639efca64003d49f0dd9c14bb3e0,1
13/11/18 14:11,PAYMENT SENT,0,-0.01,9466844f624462b4a6cac677c1888b7bca3fba3dd434a18303823b327836be31,0
23/11/18 3:56,PAYMENT SENT,0,-8888,7336fe3f50444a0858be2ee3541d84b84bd2f3cc476be2a94677bbade4eb0698,0
